t p e c Co bottom top edges Q NODF NODFt NODFb m36 m6 m76 m14 m204 m2184
5000 0.5 0.0183298071083244 1.12883789168469 0.3024 50 50 756 0.365754738109236 0.183861275602719 20.8487075405727 15.923547579971 0.0989224489795918 0.101126530612245 0.0633156184922949 0.0354581632653061 0.0174633902540608 0.0337551020408163
5000 0.5 0.483293023857175 1.12883789168469 0.0508 50 50 127 0.636555273110546 0.0352312925170068 3.84353741496599 3.20272108843537 0.00248163265306122 0.00321632653061224 0.000423157017909205 0.000307142857142857 2.46563931695127e-05 0.000135714285714286
5000 0.5 0.0379269019073225 1.12883789168469 0.2136 50 50 534 0.418328914699322 0.133577211609182 13.8979741946729 12.8174681271636 0.0496489795918367 0.0545632653061224 0.027666472303207 0.0153530612244898 0.00618142440649729 0.012034693877551
5000 0.5 0.00143844988828766 1.12883789168469 0.5632 50 50 1408 0.197325146887913 0.347588303960136 38.3599462656534 31.1577145263738 0.327771428571429 0.335771428571429 0.26153302790504 0.207775510204082 0.131142024156601 0.196171428571429
5000 0.5 0.162377673918872 1.12883789168469 0.1 50 50 250 0.56848 0.063430824277763 6.01722767028889 6.66893718526372 0.0104163265306122 0.0125387755102041 0.0029667638483965 0.00184081632653061 0.000610412328196585 0.0011765306122449
5000 0.5 0.335981828628378 1.12883789168469 0.0636 50 50 159 0.701040306949883 0.0580259151279559 4.86640751538711 6.73877551020408 0.00486530612244898 0.00468571428571429 0.000802998750520616 0.000458163265306122 0.000104623073719284 0.000478571428571429
5000 0.5 0.695192796177561 1.12883789168469 0.0408163265306122 49 50 100 0.7176 0.0188832199546485 1.89909297052154 1.87755102040816 0.00161599333610995 0.00159863945578231 0.000181174510620575 8.68432479374729e-05 1.596556990143e-05 7.70512286547272e-05
5000 0.5 0.0784759970351461 1.12883789168469 0.1372 50 50 343 0.495788319492729 0.0875571144874867 8.51546216888354 8.99596072861379 0.0255510204081633 0.0204081632653061 0.00827188671386922 0.00324591836734694 0.00159466888796335 0.0061969387755102
5000 0.5 0.00143844988828766 1.12883789168469 0.542 50 50 1355 0.146868915183617 0.299330218283453 31.7218253492324 28.1442183074582 0.335526530612245 0.305926530612245 0.246028821324448 0.17650612244898 0.1285964181591 0.218605102040816
5000 0.5 0.0784759970351461 1.12883789168469 0.1284 50 50 321 0.579381023087897 0.0709565479871602 6.01397060988898 8.17733898754307 0.0175183673469388 0.0179428571428571 0.00587288629737609 0.00262244897959184 0.000980258225739275 0.00248775510204082
5000 0.5 0.0127427498570313 1.12883789168469 0.352 50 50 880 0.237638171487603 0.241090541756428 23.8994189995268 24.3186893517589 0.132604081632653 0.157061224489796 0.108294877134527 0.0774836734693878 0.0326637234485631 0.0522173469387755
5000 0.5 0.00143844988828766 1.12883789168469 0.5608 50 50 1402 0.166479616443597 0.308032011114587 32.6581045826137 28.9482976403038 0.32894693877551 0.338514285714286 0.279887380258226 0.214701020408163 0.127978675551853 0.198827551020408
5000 0.5 0.00143844988828766 1.12883789168469 0.5816 50 50 1454 0.16602542150005 0.317548543220949 31.4619453217123 32.0477633224775 0.360375510204082 0.342416326530612 0.298926780508122 0.203919387755102 0.136781674302374 0.234954081632653
5000 0.5 0.695192796177561 1.12883789168469 0.0379166666666667 50 48 91 0.803646902548001 0.0185229410913301 2.10884353741497 1.59574468085106 0.00118794326241135 0.00142857142857143 8.39484730062238e-05 7.44047619047619e-05 6.51324359531046e-06 4.74098057354302e-05
5000 0.5 0.233572146909012 1.12883789168469 0.0752 50 50 188 0.583437075599819 0.0488154294684907 4.49931972789116 5.26376616580698 0.00612244897959184 0.00793469387755102 0.00158733860891295 0.00130102040816327 0.000251895043731778 0.000530612244897959
5000 0.5 0.483293023857175 1.12883789168469 0.0523404255319149 47 50 123 0.705796814065702 0.0487129390146438 4.14122725871107 5.60136054421769 0.00378636561007382 0.00273820536540241 0.000404009892578678 0.000151711378353376 6.64539636391097e-05 0.00042336083369518
5000 0.5 0.0127427498570313 1.12883789168469 0.3088 50 50 772 0.280086378157803 0.196468427336822 15.4189403637088 23.8747451036556 0.103804081632653 0.120930612244898 0.0804817992503124 0.051665306122449 0.0205534360683049 0.0368265306122449
5000 0.5 0.233572146909012 1.12883789168469 0.071063829787234 50 47 167 0.653985442289075 0.0483837159021135 5.23090379008746 4.44583939033523 0.00553191489361702 0.00618323925314807 0.00109498008268988 0.000641554494138081 0.000242405935547207 0.000463768115942029
5000 0.5 0.233572146909012 1.12883789168469 0.0864 50 50 216 0.538773148148148 0.0837423064463881 7.40861678004535 9.33984450923227 0.0119836734693878 0.00991020408163265 0.00368979591836735 0.00138061224489796 0.000348521449396085 0.00294795918367347
5000 0.5 0.0545559478116852 1.12883789168469 0.1728 50 50 432 0.517864797668039 0.119034442881382 11.7328961288145 12.0739924474618 0.0328326530612245 0.0319183673469388 0.0128539775093711 0.0064234693877551 0.00282415660141608 0.00662040816326531
5000 0.5 0.00206913808111479 1.12883789168469 0.5168 50 50 1292 0.17821267336982 0.322415026359353 31.9394962199836 32.5435090518869 0.277567346938775 0.2848 0.240502457309454 0.163627551020408 0.0930485630987089 0.152534693877551
5000 0.5 0.0379269019073225 1.12883789168469 0.172 50 50 430 0.532130881557599 0.127558186711248 12.0236887828725 13.4879485593771 0.0325714285714286 0.0342857142857143 0.0110167430237401 0.00727755102040816 0.0037131195335277 0.00649795918367347
5000 0.5 0.0379269019073225 1.12883789168469 0.227755102040816 50 49 558 0.327806040518493 0.160292907494466 14.8557251138884 17.2028563850048 0.0535034013605442 0.0700374843815077 0.0380403998334028 0.0265514369012911 0.00680272108843537 0.0130145462440295
5000 0.5 0.0263665089873036 1.12883789168469 0.2268 50 50 567 0.363931580862798 0.146076273340799 13.1162289424594 16.0990257257004 0.0617469387755102 0.0653551020408163 0.0314582257392753 0.0208428571428571 0.0110274052478134 0.0184897959183673
5000 0.5 0.00885866790410082 1.12883789168469 0.302 50 50 755 0.392377527301434 0.155938403138177 17.3860287136745 13.8016519139609 0.0951020408163265 0.100473469387755 0.0568636401499375 0.0362102040816327 0.0174653894210746 0.0306316326530612
5000 0.5 0.0784759970351461 1.12883789168469 0.1496 50 50 374 0.501058080013727 0.110750771903833 10.3765780704556 11.773576310311 0.0305959183673469 0.025665306122449 0.0121142857142857 0.00483265306122449 0.0021630987088713 0.00884897959183673
5000 0.5 0.335981828628378 1.12883789168469 0.0664 50 50 166 0.599687908259544 0.0684655004859087 4.55296404275996 9.14013605442177 0.00644897959183673 0.00558367346938776 0.00130612244897959 0.000640816326530612 0.00017792586422324 0.000840816326530612
5000 0.5 0.0042813323987194 1.12883789168469 0.434 50 50 1085 0.236415298689715 0.268671152680295 27.0195392232102 26.7146913128487 0.20094693877551 0.200685714285714 0.166483965014577 0.096965306122449 0.0509867555185339 0.0978367346938775
5000 0.5 0.0127427498570313 1.12883789168469 0.3 50 50 750 0.366378666666667 0.181809574571078 18.2137500898321 18.1481648243835 0.0973224489795918 0.100277551020408 0.0635341940857976 0.0358540816326531 0.0164251561849229 0.0340091836734694
5000 0.5 0.112883789168469 1.12883789168469 0.1208 50 50 302 0.524615148458401 0.078469387755102 8.54369938451571 7.1501781665047 0.0180571428571429 0.0189224489795918 0.00639466888796335 0.00343673469387755 0.00126880466472303 0.00329591836734694
